,dataset,filename,actor,emotion,statement,length,gender
2435,TESS,clean/TESS/YAF_chalk_angry.wav,YAF,angry,chalk,1.7560997732426304,female
2436,TESS,clean/TESS/YAF_pike_neutral.wav,YAF,neutral,pike,2.259047619047619,female
2437,TESS,clean/TESS/YAF_dead_disgust.wav,YAF,disgusted,dead,2.182766439909297,female
2438,TESS,clean/TESS/OAF_should_fear.wav,OAF,fearful,should,1.4877551020408164,female
2439,TESS,clean/TESS/YAF_when_disgust.wav,YAF,disgusted,when,2.5273922902494332,female
2440,TESS,clean/TESS/YAF_voice_ps.wav,YAF,surprised,voice,1.900861678004535,female
2441,TESS,clean/TESS/OAF_white_happy.wav,OAF,happy,white,1.9395918367346938,female
2442,TESS,clean/TESS/OAF_size_neutral.wav,OAF,neutral,size,2.2386848072562358,female
2443,TESS,clean/TESS/OAF_lot_ps.wav,OAF,surprised,lot,1.9701587301587302,female
2444,TESS,clean/TESS/OAF_lot_fear.wav,OAF,fearful,lot,1.5453514739229024,female
2445,TESS,clean/TESS/YAF_lean_happy.wav,YAF,happy,lean,1.9668934240362812,female
2446,TESS,clean/TESS/OAF_bar_neutral.wav,OAF,neutral,bar,2.001995464852608,female
2447,TESS,clean/TESS/YAF_choice_ps.wav,YAF,surprised,choice,2.396326530612245,female
2448,TESS,clean/TESS/YAF_laud_ps.wav,YAF,surprised,laud,2.333061224489796,female
2449,TESS,clean/TESS/OAF_loaf_happy.wav,OAF,happy,loaf,2.0058956916099775,female
2450,TESS,clean/TESS/YAF_dodge_ps.wav,YAF,surprised,dodge,1.8954195011337869,female
2451,TESS,clean/TESS/OAF_peg_ps.wav,OAF,surprised,peg,2.0751020408163265,female
2452,TESS,clean/TESS/OAF_lease_neutral.wav,OAF,neutral,lease,2.1026303854875286,female
2453,TESS,clean/TESS/YAF_back_neutral.wav,YAF,neutral,back,2.081043083900227,female
2454,TESS,clean/TESS/OAF_came_happy.wav,OAF,happy,came,2.0493877551020407,female
2455,TESS,clean/TESS/YAF_keen_sad.wav,YAF,sad,keen,2.1979591836734693,female
2456,TESS,clean/TESS/OAF_rot_neutral.wav,OAF,neutral,rot,2.1098412698412696,female
2457,TESS,clean/TESS/OAF_mouse_angry.wav,OAF,angry,mouse,1.648798185941043,female
2458,TESS,clean/TESS/OAF_raid_fear.wav,OAF,fearful,raid,1.5594557823129251,female
2459,TESS,clean/TESS/YAF_gas_happy.wav,YAF,happy,gas,2.1061678004535147,female
2460,TESS,clean/TESS/YAF_hire_disgust.wav,YAF,disgusted,hire,2.2412244897959184,female
2461,TESS,clean/TESS/OAF_pass_angry.wav,OAF,angry,pass,1.6294784580498867,female
2462,TESS,clean/TESS/YAF_long_sad.wav,YAF,sad,long,2.1931519274376416,female
2463,TESS,clean/TESS/YAF_boat_disgust.wav,YAF,disgusted,boat,2.12031746031746,female
2464,TESS,clean/TESS/YAF_goal_neutral.wav,YAF,neutral,goal,2.2065759637188207,female
2465,TESS,clean/TESS/YAF_hole_angry.wav,YAF,angry,hole,1.982766439909297,female
2466,TESS,clean/TESS/YAF_hire_ps.wav,YAF,surprised,hire,1.759546485260771,female
2467,TESS,clean/TESS/OAF_walk_sad.wav,OAF,sad,walk,2.5732879818594103,female
2468,TESS,clean/TESS/YAF_vine_angry.wav,YAF,angry,vine,2.133832199546485,female
2469,TESS,clean/TESS/OAF_walk_happy.wav,OAF,happy,walk,2.017823129251701,female
2470,TESS,clean/TESS/OAF_rough_fear.wav,OAF,fearful,rough,1.6198639455782313,female
2471,TESS,clean/TESS/OAF_late_disgust.wav,OAF,disgusted,late,2.349433106575964,female
2472,TESS,clean/TESS/OAF_sub_angry.wav,OAF,angry,sub,1.3749206349206349,female
2473,TESS,clean/TESS/YAF_lose_neutral.wav,YAF,neutral,lose,2.0825850340136056,female
2474,TESS,clean/TESS/YAF_cool_fear.wav,YAF,fearful,cool,1.8796825396825396,female
2475,TESS,clean/TESS/YAF_fall_fear.wav,YAF,fearful,fall,1.3597278911564625,female
2476,TESS,clean/TESS/YAF_hit_fear.wav,YAF,fearful,hit,1.5782766439909297,female
2477,TESS,clean/TESS/OAF_mob_ps.wav,OAF,surprised,mob,2.1252154195011337,female
2478,TESS,clean/TESS/YAF_kite_fear.wav,YAF,fearful,kite,1.706031746031746,female
2479,TESS,clean/TESS/YAF_love_sad.wav,YAF,sad,love,2.1415873015873017,female
2480,TESS,clean/TESS/OAF_chair_happy.wav,OAF,happy,chair,2.0848526077097507,female
2481,TESS,clean/TESS/YAF_lease_neutral.wav,YAF,neutral,lease,2.1556916099773242,female
2482,TESS,clean/TESS/YAF_deep_happy.wav,YAF,happy,deep,1.8388662131519273,female
2483,TESS,clean/TESS/OAF_tool_fear.wav,OAF,fearful,tool,1.6936054421768707,female
2484,TESS,clean/TESS/OAF_sour_happy.wav,OAF,happy,sour,2.0573242630385487,female
2485,TESS,clean/TESS/YAF_door_angry.wav,YAF,angry,door,1.8169160997732425,female
2486,TESS,clean/TESS/OAF_ton_fear.wav,OAF,fearful,ton,1.6673469387755102,female
2487,TESS,clean/TESS/YAF_void_disgust.wav,YAF,disgusted,void,2.483401360544218,female
2488,TESS,clean/TESS/YAF_wash_neutral.wav,YAF,neutral,wash,2.0824943310657598,female
2489,TESS,clean/TESS/YAF_nice_angry.wav,YAF,angry,nice,2.0526984126984127,female
2490,TESS,clean/TESS/YAF_mob_disgust.wav,YAF,disgusted,mob,2.54453514739229,female
2491,TESS,clean/TESS/YAF_chief_angry.wav,YAF,angry,chief,2.2108390022675737,female
2492,TESS,clean/TESS/OAF_five_ps.wav,OAF,surprised,five,2.2174149659863946,female
2493,TESS,clean/TESS/YAF_mood_ps.wav,YAF,surprised,mood,1.8263038548752835,female
2494,TESS,clean/TESS/YAF_young_ps.wav,YAF,surprised,young,1.7775963718820862,female
2495,TESS,clean/TESS/YAF_food_sad.wav,YAF,sad,food,2.3142857142857145,female
2496,TESS,clean/TESS/OAF_hole_ps.wav,OAF,surprised,hole,2.1887981859410433,female
2497,TESS,clean/TESS/OAF_ditch_angry.wav,OAF,angry,ditch,1.5464852607709751,female
2498,TESS,clean/TESS/OAF_chair_fear.wav,OAF,fearful,chair,1.686984126984127,female
2499,TESS,clean/TESS/OAF_lease_ps.wav,OAF,surprised,lease,2.17156462585034,female
2500,TESS,clean/TESS/YAF_mob_happy.wav,YAF,happy,mob,1.8660770975056689,female
2501,TESS,clean/TESS/YAF_pearl_ps.wav,YAF,surprised,pearl,1.864126984126984,female
2502,TESS,clean/TESS/YAF_whip_fear.wav,YAF,fearful,whip,1.5096145124716553,female
2503,TESS,clean/TESS/OAF_luck_neutral.wav,OAF,neutral,luck,2.0049433106575965,female
2504,TESS,clean/TESS/OAF_home_angry.wav,OAF,angry,home,1.4448072562358276,female
2505,TESS,clean/TESS/YAF_fat_ps.wav,YAF,surprised,fat,2.288299319727891,female
2506,TESS,clean/TESS/YAF_lore_fear.wav,YAF,fearful,lore,1.9756462585034014,female
2507,TESS,clean/TESS/OAF_love_fear.wav,OAF,fearful,love,1.5406349206349206,female
2508,TESS,clean/TESS/OA_bite_neutral.wav,OA,neutral,bite,2.1131065759637186,female
2509,TESS,clean/TESS/OAF_rot_ps.wav,OAF,surprised,rot,1.8186848072562358,female
2510,TESS,clean/TESS/YAF_tip_ps.wav,YAF,surprised,tip,2.1763718820861677,female
2511,TESS,clean/TESS/YAF_keg_neutral.wav,YAF,neutral,keg,1.9717913832199547,female
2512,TESS,clean/TESS/YAF_cheek_fear.wav,YAF,fearful,cheek,1.7736507936507937,female
2513,TESS,clean/TESS/OAF_soup_angry.wav,OAF,angry,soup,1.5933333333333333,female
2514,TESS,clean/TESS/YAF_haze_disgust.wav,YAF,disgusted,haze,2.4291609977324264,female
2515,TESS,clean/TESS/YAF_soap_fear.wav,YAF,fearful,soap,1.6791836734693877,female
2516,TESS,clean/TESS/YAF_shawl_sad.wav,YAF,sad,shawl,2.177687074829932,female
2517,TESS,clean/TESS/YAF_goal_angry.wav,YAF,angry,goal,1.9226757369614513,female
2518,TESS,clean/TESS/YAF_raise_fear.wav,YAF,fearful,raise,1.797278911564626,female
2519,TESS,clean/TESS/OAF_phone_disgust.wav,OAF,disgusted,phone,2.298548752834467,female
2520,TESS,clean/TESS/OAF_cheek_neutral.wav,OAF,neutral,cheek,2.0062585034013605,female
2521,TESS,clean/TESS/YAF_gas_sad.wav,YAF,sad,gas,2.389342403628118,female
2522,TESS,clean/TESS/OAF_week_sad.wav,OAF,sad,week,2.6274829931972787,female
2523,TESS,clean/TESS/OAF_white_fear.wav,OAF,fearful,white,1.6019501133786849,female
2524,TESS,clean/TESS/OAF_dead_ps.wav,OAF,surprised,dead,2.033061224489796,female
2525,TESS,clean/TESS/OAF_gun_happy.wav,OAF,happy,gun,1.9654421768707484,female
2526,TESS,clean/TESS/OAF_hit_angry.wav,OAF,angry,hit,1.3566439909297052,female
2527,TESS,clean/TESS/OAF_fail_neutral.wav,OAF,neutral,fail,2.163265306122449,female
2528,TESS,clean/TESS/OAF_take_sad.wav,OAF,sad,take,2.526666666666667,female
2529,TESS,clean/TESS/OAF_mob_fear.wav,OAF,fearful,mob,1.5682993197278912,female
2530,TESS,clean/TESS/OAF_pole_neutral.wav,OAF,neutral,pole,1.8811337868480726,female
2531,TESS,clean/TESS/OAF_door_disgust.wav,OAF,disgusted,door,2.4224036281179138,female
2532,TESS,clean/TESS/YAF_dab_sad.wav,YAF,sad,dab,2.212063492063492,female
2533,TESS,clean/TESS/OAF_pad_neutral.wav,OAF,neutral,pad,1.8717006802721088,female
2534,TESS,clean/TESS/YAF_beg_sad.wav,YAF,sad,beg,2.14702947845805,female
2535,TESS,clean/TESS/YAF_page_angry.wav,YAF,angry,page,1.8936054421768707,female
2536,TESS,clean/TESS/YAF_south_angry.wav,YAF,angry,south,2.221541950113379,female
2537,TESS,clean/TESS/OAF_dime_ps.wav,OAF,surprised,dime,1.8158730158730159,female
2538,TESS,clean/TESS/OAF_road_angry.wav,OAF,angry,road,1.568344671201814,female
2539,TESS,clean/TESS/OAF_mill_neutral.wav,OAF,neutral,mill,1.874829931972789,female
2540,TESS,clean/TESS/YAF_should_neutral.wav,YAF,neutral,should,1.9563718820861677,female
2541,TESS,clean/TESS/YAF_tell_fear.wav,YAF,fearful,tell,1.7169160997732427,female
2542,TESS,clean/TESS/OAF_back_sad.wav,OAF,sad,back,2.562403628117914,female
2543,TESS,clean/TESS/YAF_shawl_ps.wav,YAF,surprised,shawl,1.8793197278911564,female
2544,TESS,clean/TESS/YAF_jug_angry.wav,YAF,angry,jug,2.0786848072562356,female
2545,TESS,clean/TESS/YAF_bean_angry.wav,YAF,angry,bean,1.6565532879818594,female
2546,TESS,clean/TESS/OAF_half_happy.wav,OAF,happy,half,2.1556462585034013,female
2547,TESS,clean/TESS/OAF_note_disgust.wav,OAF,disgusted,note,2.313877551020408,female
2548,TESS,clean/TESS/OAF_keep_happy.wav,OAF,happy,keep,1.8984126984126983,female
2549,TESS,clean/TESS/YAF_wag_disgust.wav,YAF,disgusted,wag,2.492063492063492,female
2550,TESS,clean/TESS/YAF_dime_fear.wav,YAF,fearful,dime,1.3124263038548754,female
2551,TESS,clean/TESS/OAF_jar_disgust.wav,OAF,disgusted,jar,2.423219954648526,female
2552,TESS,clean/TESS/OAF_shout_neutral.wav,OAF,neutral,shout,2.0705668934240364,female
2553,TESS,clean/TESS/OAF_match_neutral.wav,OAF,neutral,match,2.0811791383219953,female
2554,TESS,clean/TESS/YAF_hate_angry.wav,YAF,angry,hate,2.0293877551020407,female
2555,TESS,clean/TESS/YAF_mop_neutral.wav,YAF,neutral,mop,1.951111111111111,female
2556,TESS,clean/TESS/OAF_beg_disgust.wav,OAF,disgusted,beg,2.3899773242630387,female
2557,TESS,clean/TESS/OAF_bean_neutral.wav,OAF,neutral,bean,2.0765986394557823,female
2558,TESS,clean/TESS/YAF_chain_sad.wav,YAF,sad,chain,2.2064399092970524,female
2559,TESS,clean/TESS/YAF_mess_fear.wav,YAF,fearful,mess,1.8062131519274376,female
2560,TESS,clean/TESS/YAF_gun_sad.wav,YAF,sad,gun,2.2889795918367346,female
2561,TESS,clean/TESS/YAF_wife_angry.wav,YAF,angry,wife,2.066848072562358,female
2562,TESS,clean/TESS/YAF_pass_disgust.wav,YAF,disgusted,pass,2.6369614512471657,female
2563,TESS,clean/TESS/YAF_wheat_disgust.wav,YAF,disgusted,wheat,2.3821768707482995,female
2564,TESS,clean/TESS/OAF_week_fear.wav,OAF,fearful,week,1.5694784580498866,female
2565,TESS,clean/TESS/OAF_perch_sad.wav,OAF,sad,perch,2.8045804988662133,female
2566,TESS,clean/TESS/YAF_good_angry.wav,YAF,angry,good,2.1192743764172337,female
2567,TESS,clean/TESS/YAF_raise_sad.wav,YAF,sad,raise,2.536825396825397,female
2568,TESS,clean/TESS/YAF_tip_disgust.wav,YAF,disgusted,tip,2.236190476190476,female
2569,TESS,clean/TESS/OAF_moon_sad.wav,OAF,sad,moon,2.5956009070294783,female
2570,TESS,clean/TESS/YAF_long_fear.wav,YAF,fearful,long,1.8311111111111111,female
2571,TESS,clean/TESS/OAF_which_disgust.wav,OAF,disgusted,which,2.439863945578231,female
2572,TESS,clean/TESS/OAF_judge_sad.wav,OAF,sad,judge,2.620997732426304,female
2573,TESS,clean/TESS/YAF_pool_sad.wav,YAF,sad,pool,2.1161904761904764,female
2574,TESS,clean/TESS/OAF_dime_neutral.wav,OAF,neutral,dime,2.052607709750567,female
2575,TESS,clean/TESS/YAF_doll_neutral.wav,YAF,neutral,doll,1.9867573696145124,female
2576,TESS,clean/TESS/OAF_raise_ps.wav,OAF,surprised,raise,2.102222222222222,female
2577,TESS,clean/TESS/YAF_phone_happy.wav,YAF,happy,phone,1.982766439909297,female
2578,TESS,clean/TESS/OAF_pike_happy.wav,OAF,happy,pike,2.052607709750567,female
2579,TESS,clean/TESS/YAF_get_fear.wav,YAF,fearful,get,1.67859410430839,female
2580,TESS,clean/TESS/YAF_kill_angry.wav,YAF,angry,kill,2.0119727891156463,female
2581,TESS,clean/TESS/OAF_week_happy.wav,OAF,happy,week,1.9871655328798186,female
2582,TESS,clean/TESS/OAF_south_fear.wav,OAF,fearful,south,1.7103854875283446,female
2583,TESS,clean/TESS/OAF_knock_fear.wav,OAF,fearful,knock,1.539092970521542,female
2584,TESS,clean/TESS/YAF_perch_disgust.wav,YAF,disgusted,perch,2.442222222222222,female
2585,TESS,clean/TESS/OAF_love_neutral.wav,OAF,neutral,love,1.932562358276644,female
2586,TESS,clean/TESS/YAF_time_angry.wav,YAF,angry,time,2.0453968253968253,female
2587,TESS,clean/TESS/OAF_keen_ps.wav,OAF,surprised,keen,1.928344671201814,female
2588,TESS,clean/TESS/YAF_merge_angry.wav,YAF,angry,merge,2.33437641723356,female
2589,TESS,clean/TESS/YAF_chief_neutral.wav,YAF,neutral,chief,2.033015873015873,female
2590,TESS,clean/TESS/YAF_kick_ps.wav,YAF,surprised,kick,1.972108843537415,female
2591,TESS,clean/TESS/OAF_jar_sad.wav,OAF,sad,jar,2.512244897959184,female
2592,TESS,clean/TESS/YAF_dime_happy.wav,YAF,happy,dime,1.8380045351473924,female
2593,TESS,clean/TESS/OAF_laud_neutral.wav,OAF,neutral,laud,2.019546485260771,female
2594,TESS,clean/TESS/YAF_bone_angry.wav,YAF,angry,bone,2.0388662131519273,female
2595,TESS,clean/TESS/OAF_hit_disgust.wav,OAF,disgusted,hit,2.369750566893424,female
2596,TESS,clean/TESS/YAF_fat_fear.wav,YAF,fearful,fat,1.477142857142857,female
2597,TESS,clean/TESS/YAF_gun_fear.wav,YAF,fearful,gun,1.7000453514739229,female
2598,TESS,clean/TESS/OAF_shall_ps.wav,OAF,surprised,shall,2.191655328798186,female
2599,TESS,clean/TESS/OAF_wag_angry.wav,OAF,angry,wag,1.576281179138322,female
2600,TESS,clean/TESS/OAF_met_happy.wav,OAF,happy,met,1.8824036281179137,female
2601,TESS,clean/TESS/YAF_reach_disgust.wav,YAF,disgusted,reach,2.4467120181405897,female
2602,TESS,clean/TESS/OAF_thin_happy.wav,OAF,happy,thin,2.1188662131519274,female
2603,TESS,clean/TESS/OAF_gaze_ps.wav,OAF,surprised,gaze,2.135918367346939,female
2604,TESS,clean/TESS/YAF_moon_angry.wav,YAF,angry,moon,2.014512471655329,female
2605,TESS,clean/TESS/YAF_voice_angry.wav,YAF,angry,voice,2.4436734693877553,female
2606,TESS,clean/TESS/OAF_judge_fear.wav,OAF,fearful,judge,1.4231292517006802,female
2607,TESS,clean/TESS/YAF_jug_sad.wav,YAF,sad,jug,2.347528344671202,female
2608,TESS,clean/TESS/YAF_keen_fear.wav,YAF,fearful,keen,1.5375510204081633,female
2609,TESS,clean/TESS/YAF_fall_neutral.wav,YAF,neutral,fall,2.0094331065759636,female
2610,TESS,clean/TESS/YAF_sail_happy.wav,YAF,happy,sail,1.9211337868480725,female
2611,TESS,clean/TESS/YAF_rush_disgust.wav,YAF,disgusted,rush,2.6007709750566894,female
2612,TESS,clean/TESS/YAF_size_happy.wav,YAF,happy,size,1.977732426303855,female
2613,TESS,clean/TESS/YAF_bought_happy.wav,YAF,happy,bought,1.932562358276644,female
2614,TESS,clean/TESS/OAF_such_angry.wav,OAF,angry,such,1.672517006802721,female
2615,TESS,clean/TESS/YAF_burn_ps.wav,YAF,surprised,burn,2.1326984126984128,female
2616,TESS,clean/TESS/YAF_ton_neutral.wav,YAF,neutral,ton,2.102312925170068,female
2617,TESS,clean/TESS/YAF_base_angry.wav,YAF,angry,base,1.9765079365079365,female
2618,TESS,clean/TESS/OAF_learn_sad.wav,OAF,sad,learn,2.428480725623583,female
2619,TESS,clean/TESS/YAF_hush_sad.wav,YAF,sad,hush,2.185986394557823,female
2620,TESS,clean/TESS/OAF_chief_sad.wav,OAF,sad,chief,2.9026757369614513,female
2621,TESS,clean/TESS/YAF_join_neutral.wav,YAF,neutral,join,2.1095691609977325,female
2622,TESS,clean/TESS/OAF_dip_happy.wav,OAF,happy,dip,2.052290249433107,female
2623,TESS,clean/TESS/OAF_hurl_neutral.wav,OAF,neutral,hurl,1.9754648526077097,female
2624,TESS,clean/TESS/YAF_match_angry.wav,YAF,angry,match,2.1273922902494333,female
2625,TESS,clean/TESS/YAF_knock_angry.wav,YAF,angry,knock,1.9223129251700681,female
2626,TESS,clean/TESS/OAF_choice_sad.wav,OAF,sad,choice,2.866439909297052,female
2627,TESS,clean/TESS/OAF_lease_fear.wav,OAF,fearful,lease,1.5940589569160997,female
2628,TESS,clean/TESS/OAF_date_disgust.wav,OAF,disgusted,date,2.535646258503401,female
2629,TESS,clean/TESS/YAF_gun_ps.wav,YAF,surprised,gun,1.805668934240363,female
2630,TESS,clean/TESS/YAF_ripe_disgust.wav,YAF,disgusted,ripe,2.468707482993197,female
2631,TESS,clean/TESS/YAF_death_fear.wav,YAF,fearful,death,1.3119274376417234,female
2632,TESS,clean/TESS/YAF_cool_sad.wav,YAF,sad,cool,2.3337414965986394,female
2633,TESS,clean/TESS/OAF_shout_sad.wav,OAF,sad,shout,2.6863038548752836,female
2634,TESS,clean/TESS/YAF_keep_angry.wav,YAF,angry,keep,2.1118820861678005,female
2635,TESS,clean/TESS/YAF_half_angry.wav,YAF,angry,half,2.2221315192743765,female
2636,TESS,clean/TESS/OAF_bean_happy.wav,OAF,happy,bean,1.8727891156462586,female
2637,TESS,clean/TESS/YAF_shall_disgust.wav,YAF,disgusted,shall,2.5798185941043084,female
2638,TESS,clean/TESS/YAF_seize_fear.wav,YAF,fearful,seize,1.9072108843537414,female
2639,TESS,clean/TESS/YAF_check_neutral.wav,YAF,neutral,check,2.2029024943310658,female
2640,TESS,clean/TESS/YAF_wire_neutral.wav,YAF,neutral,wire,2.216235827664399,female
2641,TESS,clean/TESS/OAF_home_disgust.wav,OAF,disgusted,home,2.367528344671202,female
2642,TESS,clean/TESS/YAF_road_happy.wav,YAF,happy,road,2.0226757369614514,female
2643,TESS,clean/TESS/YAF_thumb_disgust.wav,YAF,disgusted,thumb,2.2710204081632654,female
2644,TESS,clean/TESS/OAF_page_happy.wav,OAF,happy,page,2.112426303854875,female
2645,TESS,clean/TESS/OAF_void_sad.wav,OAF,sad,void,2.572380952380952,female
2646,TESS,clean/TESS/YAF_wife_fear.wav,YAF,fearful,wife,1.6779138321995466,female
2647,TESS,clean/TESS/YAF_near_fear.wav,YAF,fearful,near,1.644126984126984,female
2648,TESS,clean/TESS/YAF_shack_happy.wav,YAF,happy,shack,1.9456689342403628,female
2649,TESS,clean/TESS/OAF_dog_sad.wav,OAF,sad,dog,2.478095238095238,female
2650,TESS,clean/TESS/OAF_white_ps.wav,OAF,surprised,white,1.9696598639455782,female
2651,TESS,clean/TESS/YAF_shirt_angry.wav,YAF,angry,shirt,2.121269841269841,female
2652,TESS,clean/TESS/OAF_tip_fear.wav,OAF,fearful,tip,1.7157823129251701,female
2653,TESS,clean/TESS/OAF_soup_neutral.wav,OAF,neutral,soup,2.0006802721088435,female
2654,TESS,clean/TESS/YAF_wag_fear.wav,YAF,fearful,wag,2.0385034013605443,female
2655,TESS,clean/TESS/YAF_loaf_neutral.wav,YAF,neutral,loaf,2.2445351473922903,female
2656,TESS,clean/TESS/OAF_fail_ps.wav,OAF,surprised,fail,1.9643083900226757,female
2657,TESS,clean/TESS/OAF_cause_disgust.wav,OAF,disgusted,cause,2.5179138321995467,female
2658,TESS,clean/TESS/OAF_gas_angry.wav,OAF,angry,gas,1.649251700680272,female
2659,TESS,clean/TESS/OAF_rag_sad.wav,OAF,sad,rag,2.844126984126984,female
2660,TESS,clean/TESS/YAF_team_sad.wav,YAF,sad,team,2.3649886621315193,female
2661,TESS,clean/TESS/YAF_bite_fear.wav,YAF,fearful,bite,1.5183219954648526,female
2662,TESS,clean/TESS/OAF_goal_happy.wav,OAF,happy,goal,1.9736507936507937,female
2663,TESS,clean/TESS/OAF_witch_neutral.wav,OAF,neutral,witch,1.9368253968253968,female
2664,TESS,clean/TESS/OAF_raise_happy.wav,OAF,happy,raise,2.153560090702948,female
2665,TESS,clean/TESS/OAF_food_ps.wav,OAF,surprised,food,2.113378684807256,female
2666,TESS,clean/TESS/YAF_lid_neutral.wav,YAF,neutral,lid,2.0487074829931973,female
2667,TESS,clean/TESS/YAF_chain_fear.wav,YAF,fearful,chain,1.8286621315192744,female
2668,TESS,clean/TESS/YAF_soup_happy.wav,YAF,happy,soup,1.8587755102040817,female
2669,TESS,clean/TESS/OAF_dip_sad.wav,OAF,sad,dip,2.6155555555555554,female
2670,TESS,clean/TESS/YAF_witch_angry.wav,YAF,angry,witch,2.184625850340136,female
2671,TESS,clean/TESS/YAF_deep_sad.wav,YAF,sad,deep,2.1829024943310658,female
2672,TESS,clean/TESS/YAF_home_happy.wav,YAF,happy,home,1.7694331065759636,female
2673,TESS,clean/TESS/YAF_neat_disgust.wav,YAF,disgusted,neat,2.3722902494331066,female
2674,TESS,clean/TESS/YAF_time_sad.wav,YAF,sad,time,2.174739229024943,female
2675,TESS,clean/TESS/YAF_rose_disgust.wav,YAF,disgusted,rose,2.6090702947845803,female
2676,TESS,clean/TESS/OAF_chief_ps.wav,OAF,surprised,chief,2.154965986394558,female
2677,TESS,clean/TESS/OAF_hire_ps.wav,OAF,surprised,hire,2.081496598639456,female
2678,TESS,clean/TESS/OAF_red_neutral.wav,OAF,neutral,red,1.9397732426303855,female
2679,TESS,clean/TESS/OAF_nice_happy.wav,OAF,happy,nice,2.135736961451247,female
2680,TESS,clean/TESS/OAF_room_neutral.wav,OAF,neutral,room,1.976281179138322,female
2681,TESS,clean/TESS/OAF_rush_sad.wav,OAF,sad,rush,2.4405442176870746,female
2682,TESS,clean/TESS/YAF_ton_happy.wav,YAF,happy,ton,1.8025396825396824,female
2683,TESS,clean/TESS/OAF_door_happy.wav,OAF,happy,door,1.9567800453514739,female
2684,TESS,clean/TESS/OAF_shack_sad.wav,OAF,sad,shack,2.486530612244898,female
2685,TESS,clean/TESS/YAF_sour_angry.wav,YAF,angry,sour,2.1341496598639456,female
2686,TESS,clean/TESS/YAF_puff_fear.wav,YAF,fearful,puff,1.5398639455782313,female
2687,TESS,clean/TESS/OAF_deep_angry.wav,OAF,angry,deep,1.612108843537415,female
2688,TESS,clean/TESS/YAF_youth_ps.wav,YAF,surprised,youth,1.7759637188208617,female
2689,TESS,clean/TESS/OAF_nice_fear.wav,OAF,fearful,nice,1.7718367346938775,female
2690,TESS,clean/TESS/OAF_lean_sad.wav,OAF,sad,lean,2.4653061224489794,female
2691,TESS,clean/TESS/YAF_said_disgust.wav,YAF,disgusted,said,2.3821315192743766,female
2692,TESS,clean/TESS/OAF_join_sad.wav,OAF,sad,join,2.5040362811791383,female
2693,TESS,clean/TESS/YAF_team_fear.wav,YAF,fearful,team,1.7952834467120182,female
2694,TESS,clean/TESS/OAF_laud_ps.wav,OAF,surprised,laud,1.7852607709750568,female
2695,TESS,clean/TESS/YAF_five_fear.wav,YAF,fearful,five,1.7876643990929706,female
